source,target,source_institution,target_institution,distance,representation,model,n_target,auc,f1_at_0.5,explanation_tau,explanation_jaccard_top3
ukzn_ISTN101_2019,ukzn_ISTN3SA_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,195,0.5885882352941176,0.9178470254957507,-0.14285714285714288,0.2
ukzn_ISTN101_2020,oulad_BBB_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1767,0.8072380285547454,0.6248539150759641,0.04761904761904762,0.2
ukzn_ISTN101_2020,oulad_BBB_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2237,0.8057727724040742,0.6479298881837413,-0.14285714285714288,0.2
ukzn_ISTN101_2020,oulad_BBB_2014B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1613,0.812223460772959,0.6213675213675214,0.04761904761904762,0.5
ukzn_ISTN101_2020,oulad_BBB_2014J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2292,0.8156413712231968,0.6686046511627907,-0.14285714285714288,0.0
ukzn_ISTN101_2020,oulad_DDD_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1303,0.7963256929505723,0.5632247377139702,-0.14285714285714288,0.0
ukzn_ISTN101_2020,oulad_DDD_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1938,0.8130663580465127,0.5992049150704735,0.14285714285714288,0.2
ukzn_ISTN101_2020,oulad_DDD_2014B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1228,0.8003893848722444,0.5612185120093731,0.04761904761904762,0.2
ukzn_ISTN101_2020,oulad_DDD_2014J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1803,0.7986292199942052,0.6098689282960679,-0.6190476190476191,0.2
ukzn_ISTN101_2020,oulad_FFF_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1614,0.7900576984556363,0.653027139874739,0.04761904761904762,0.2
ukzn_ISTN101_2020,oulad_FFF_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2283,0.8274310840520887,0.648696682464455,-0.6190476190476191,0.0
ukzn_ISTN101_2020,oulad_FFF_2014B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1500,0.8199215954193506,0.6072423398328691,-0.4285714285714286,0.0
ukzn_ISTN101_2020,oulad_FFF_2014J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2365,0.8510386537887658,0.6415852958070075,-0.6190476190476191,0.0
ukzn_ISTN101_2020,ku_Accountancy_1819,UKZN,KU Leuven,D3_other_institution,percentile,gradient_boosting,756,0.6142414731115295,0.8246297739672642,-0.04761904761904762,0.2
ukzn_ISTN101_2020,ku_Globaleconom_1819,UKZN,KU Leuven,D3_other_institution,percentile,gradient_boosting,743,0.5858962090541038,0.7209705372616985,-0.04761904761904762,0.2
ukzn_ISTN101_2020,ukzn_ISTN101_2019,UKZN,UKZN,D1_same_module,percentile,gradient_boosting,1056,0.645470806741125,0.8999476165531692,0.6190476190476191,0.5
ukzn_ISTN101_2020,ukzn_ISTN101_2020,UKZN,UKZN,D0_within_cohort,percentile,gradient_boosting,978,0.7193712791898245,0.9710068529256721,1.0,1.0
ukzn_ISTN101_2020,ukzn_ISTN101_2021,UKZN,UKZN,D1_same_module,percentile,gradient_boosting,741,0.6843774874748326,0.953257790368272,-0.04761904761904762,0.2
ukzn_ISTN101_2020,ukzn_ISTN102_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,257,0.6271008403361344,0.8552036199095022,0.14285714285714288,0.5
ukzn_ISTN101_2020,ukzn_ISTN103_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,1113,0.6592988929889299,0.8387776606954689,0.14285714285714288,0.5
ukzn_ISTN101_2020,ukzn_ISTN103_2020,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,1082,0.6475068567060833,0.9443359375,0.5238095238095238,0.5
ukzn_ISTN101_2020,ukzn_ISTN211_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,280,0.6922766686832024,0.951310861423221,0.4285714285714286,0.5
ukzn_ISTN101_2020,ukzn_ISTN211_2021,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,327,0.6928842504743833,0.9733124018838305,0.04761904761904762,0.5
ukzn_ISTN101_2020,ukzn_ISTN212_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,238,0.7453139643861293,0.897196261682243,0.4285714285714286,0.2
ukzn_ISTN101_2020,ukzn_ISTN212_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,264,0.6951415701415701,0.9135802469135802,0.23809523809523814,0.5
ukzn_ISTN101_2020,ukzn_ISTN2IP_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,99,0.7389189189189189,0.8654970760233918,-0.04761904761904762,0.5
ukzn_ISTN101_2020,ukzn_ISTN2IP_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,116,0.6826298701298701,0.8669950738916257,0.14285714285714288,0.2
ukzn_ISTN101_2020,ukzn_ISTN3ND_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,144,0.6037507562008471,0.7565217391304347,-0.23809523809523814,0.5
ukzn_ISTN101_2020,ukzn_ISTN3ND_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,223,0.6766759776536313,0.8816120906801007,-0.14285714285714288,0.2
ukzn_ISTN101_2020,ukzn_ISTN3SA_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,141,0.7414414414414413,0.8835341365461847,-0.04761904761904762,0.2
ukzn_ISTN101_2020,ukzn_ISTN3SA_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,195,0.5618823529411765,0.9166666666666666,-0.04761904761904762,0.2
ukzn_ISTN101_2021,oulad_BBB_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1767,0.7636359760855299,0.6249027237354086,-0.23809523809523814,0.2
ukzn_ISTN101_2021,oulad_BBB_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2237,0.7733745435910575,0.6471121862715452,0.14285714285714288,0.2
ukzn_ISTN101_2021,oulad_BBB_2014B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1613,0.7454108072694304,0.6207781103035486,-0.23809523809523814,0.2
ukzn_ISTN101_2021,oulad_BBB_2014J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2292,0.779898802997076,0.6678291194420227,0.4285714285714286,0.5
ukzn_ISTN101_2021,oulad_DDD_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1303,0.7758363622876641,0.5618101545253863,0.04761904761904762,0.5
ukzn_ISTN101_2021,oulad_DDD_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1938,0.75886294937462,0.5979008324285198,-0.23809523809523814,0.0
ukzn_ISTN101_2021,oulad_DDD_2014B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1228,0.7395859754550953,0.5603751465416178,-0.14285714285714288,0.0
ukzn_ISTN101_2021,oulad_DDD_2014J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1803,0.7624314360219404,0.6098689282960679,-0.14285714285714288,0.2
ukzn_ISTN101_2021,oulad_FFF_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1614,0.768530672093252,0.6524644945697577,0.5238095238095238,1.0
ukzn_ISTN101_2021,oulad_FFF_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2283,0.739830189259413,0.6481042654028436,0.14285714285714288,0.5
ukzn_ISTN101_2021,oulad_FFF_2014B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1500,0.7592945033653602,0.6065954482117974,-0.33333333333333337,0.2
ukzn_ISTN101_2021,oulad_FFF_2014J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2365,0.7852230533939352,0.6408045977011494,-0.04761904761904762,0.2
ukzn_ISTN101_2021,ku_Accountancy_1819,UKZN,KU Leuven,D3_other_institution,percentile,gradient_boosting,756,0.6474701820464532,0.8106365834004835,0.8095238095238096,0.5
ukzn_ISTN101_2021,ku_Globaleconom_1819,UKZN,KU Leuven,D3_other_institution,percentile,gradient_boosting,743,0.5964740522635261,0.7204968944099379,0.5238095238095238,0.5
ukzn_ISTN101_2021,ukzn_ISTN101_2019,UKZN,UKZN,D1_same_module,percentile,gradient_boosting,1056,0.6205842391304348,0.8956796628029505,0.5238095238095238,0.5
ukzn_ISTN101_2021,ukzn_ISTN101_2020,UKZN,UKZN,D1_same_module,percentile,gradient_boosting,978,0.6154522088706311,0.9705263157894737,0.4285714285714286,1.0
ukzn_ISTN101_2021,ukzn_ISTN101_2021,UKZN,UKZN,D0_within_cohort,percentile,gradient_boosting,741,0.7972561689375849,0.9516245487364621,1.0,1.0
ukzn_ISTN101_2021,ukzn_ISTN102_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,257,0.6341814503579208,0.8442437923250564,0.7142857142857143,0.5
ukzn_ISTN101_2021,ukzn_ISTN103_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,1113,0.6500492004920049,0.8428198433420365,0.6190476190476191,1.0
ukzn_ISTN101_2021,ukzn_ISTN103_2020,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,1082,0.678908322467515,0.943359375,0.4285714285714286,1.0
ukzn_ISTN101_2021,ukzn_ISTN211_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,280,0.7441016333938294,0.9588014981273408,-0.23809523809523814,0.2
ukzn_ISTN101_2021,ukzn_ISTN211_2021,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,327,0.7251423149905123,0.9700787401574803,0.4285714285714286,0.5
ukzn_ISTN101_2021,ukzn_ISTN212_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,238,0.7115745079662605,0.897196261682243,0.6190476190476191,1.0
ukzn_ISTN101_2021,ukzn_ISTN212_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,264,0.7542900042900043,0.9147609147609148,0.7142857142857143,0.5
ukzn_ISTN101_2021,ukzn_ISTN2IP_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,99,0.674864864864865,0.8554913294797688,0.14285714285714288,0.5
ukzn_ISTN101_2021,ukzn_ISTN2IP_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,116,0.7059659090909092,0.87,0.33333333333333337,0.5
ukzn_ISTN101_2021,ukzn_ISTN3ND_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,144,0.584190360959871,0.748898678414097,0.9047619047619049,1.0
ukzn_ISTN101_2021,ukzn_ISTN3ND_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,223,0.7401599796851194,0.8804071246819338,0.6190476190476191,1.0
ukzn_ISTN101_2021,ukzn_ISTN3SA_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,141,0.6575075075075075,0.8699186991869918,0.33333333333333337,0.5
ukzn_ISTN101_2021,ukzn_ISTN3SA_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,195,0.6267058823529412,0.9307479224376731,-0.14285714285714288,0.5
ukzn_ISTN102_2018,oulad_BBB_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1767,0.7266707316443006,0.6368760064412239,-0.23809523809523814,0.5
ukzn_ISTN102_2018,oulad_BBB_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2237,0.7298495451924926,0.6539543607377305,0.5238095238095238,0.5
ukzn_ISTN102_2018,oulad_BBB_2014B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1613,0.712146146226957,0.6259406817175741,0.23809523809523814,0.2
ukzn_ISTN102_2018,oulad_BBB_2014J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2292,0.7355030914961014,0.6758620689655173,0.33333333333333337,0.5
ukzn_ISTN102_2018,oulad_DDD_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1303,0.7282916697574364,0.6147239263803681,0.04761904761904762,0.2
ukzn_ISTN102_2018,oulad_DDD_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1938,0.7541324898489277,0.6653061224489796,-0.4285714285714286,0.0
ukzn_ISTN102_2018,oulad_DDD_2014B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1228,0.6937977149769631,0.6114732724902217,0.04761904761904762,0.2
ukzn_ISTN102_2018,oulad_DDD_2014J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1803,0.7602065411783513,0.6727909011373578,0.14285714285714288,0.2
ukzn_ISTN102_2018,oulad_FFF_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1614,0.7250808454652764,0.6987060998151571,0.33333333333333337,0.5
ukzn_ISTN102_2018,oulad_FFF_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2283,0.7631182448534045,0.7089029676558853,0.5238095238095238,0.5
ukzn_ISTN102_2018,oulad_FFF_2014B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1500,0.7535840544819659,0.6694692590646348,-0.33333333333333337,0.2
ukzn_ISTN102_2018,oulad_FFF_2014J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2365,0.7370231044693891,0.6475118483412322,0.33333333333333337,0.5
ukzn_ISTN102_2018,ku_Accountancy_1819,UKZN,KU Leuven,D3_other_institution,percentile,gradient_boosting,756,0.5685415358861687,0.7996702390766695,0.23809523809523814,0.2
ukzn_ISTN102_2018,ku_Globaleconom_1819,UKZN,KU Leuven,D3_other_institution,percentile,gradient_boosting,743,0.5773095325726905,0.6877394636015326,0.23809523809523814,0.2
ukzn_ISTN102_2018,ukzn_ISTN101_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,1056,0.583961782010371,0.8628539700166574,0.23809523809523814,0.5
ukzn_ISTN102_2018,ukzn_ISTN101_2020,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,978,0.5852244019243866,0.9077532541029995,0.6190476190476191,1.0
ukzn_ISTN102_2018,ukzn_ISTN101_2021,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,741,0.6079622606171279,0.9275147928994083,-0.14285714285714288,0.2
ukzn_ISTN102_2018,ukzn_ISTN102_2018,UKZN,UKZN,D0_within_cohort,percentile,gradient_boosting,257,0.5522097727980081,0.7960687960687961,1.0,1.0
ukzn_ISTN102_2018,ukzn_ISTN103_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,1113,0.5839237392373923,0.7961603613777527,0.33333333333333337,0.5
ukzn_ISTN102_2018,ukzn_ISTN103_2020,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,1082,0.6154039836338294,0.8550964187327824,-0.23809523809523814,0.5
ukzn_ISTN102_2018,ukzn_ISTN211_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,280,0.48850574712643674,0.9260700389105059,-0.4285714285714286,0.2
ukzn_ISTN102_2018,ukzn_ISTN211_2021,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,327,0.6741935483870968,0.9100169779286927,0.14285714285714288,0.2
ukzn_ISTN102_2018,ukzn_ISTN212_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,238,0.6712746016869728,0.8827930174563591,0.14285714285714288,0.5
ukzn_ISTN102_2018,ukzn_ISTN212_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,264,0.6461818961818961,0.8777292576419214,0.33333333333333337,0.5
ukzn_ISTN102_2018,ukzn_ISTN2IP_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,99,0.5159459459459459,0.8074534161490683,0.23809523809523814,0.5
ukzn_ISTN102_2018,ukzn_ISTN2IP_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,116,0.7008928571428572,0.8629441624365483,0.33333333333333337,0.5
ukzn_ISTN102_2018,ukzn_ISTN3ND_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,144,0.44343617664851787,0.7081339712918661,0.14285714285714288,0.5
ukzn_ISTN102_2018,ukzn_ISTN3ND_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,223,0.6524885728796344,0.8586956521739131,0.04761904761904762,0.5
ukzn_ISTN102_2018,ukzn_ISTN3SA_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,141,0.6004504504504504,0.8438818565400844,0.33333333333333337,0.5
ukzn_ISTN102_2018,ukzn_ISTN3SA_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,195,0.5162352941176471,0.8973607038123167,0.04761904761904762,0.5
ukzn_ISTN103_2019,oulad_BBB_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1767,0.7554567157392146,0.6197068403908795,-0.4285714285714286,0.0
ukzn_ISTN103_2019,oulad_BBB_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2237,0.7702897796425598,0.6458204334365325,-0.14285714285714288,0.5
ukzn_ISTN103_2019,oulad_BBB_2014B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1613,0.793882214859918,0.6219298245614036,0.04761904761904762,0.5
ukzn_ISTN103_2019,oulad_BBB_2014J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2292,0.7696416605750488,0.6627393225331369,0.23809523809523814,0.5
ukzn_ISTN103_2019,oulad_DDD_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1303,0.7421037015058229,0.5710995970063327,-0.14285714285714288,0.2
ukzn_ISTN103_2019,oulad_DDD_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1938,0.7973320599851419,0.6563138536984062,0.14285714285714288,0.2
ukzn_ISTN103_2019,oulad_DDD_2014B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1228,0.7742849895894595,0.6142763588736084,-0.23809523809523814,0.2
ukzn_ISTN103_2019,oulad_DDD_2014J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1803,0.788172901118005,0.6588541666666666,-0.33333333333333337,0.2
ukzn_ISTN103_2019,oulad_FFF_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1614,0.7372076652567381,0.6558810668998688,-0.04761904761904762,0.2
ukzn_ISTN103_2019,oulad_FFF_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2283,0.7671025321710252,0.6557173845677099,-0.23809523809523814,0.2
ukzn_ISTN103_2019,oulad_FFF_2014B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1500,0.7831999479471665,0.6541666666666667,-0.23809523809523814,0.2
ukzn_ISTN103_2019,oulad_FFF_2014J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2365,0.6981107103505269,0.642245199409158,-0.4285714285714286,0.0
ukzn_ISTN103_2019,ku_Accountancy_1819,UKZN,KU Leuven,D3_other_institution,percentile,gradient_boosting,756,0.6160912324754133,0.7976878612716763,0.7142857142857143,0.5
ukzn_ISTN103_2019,ku_Globaleconom_1819,UKZN,KU Leuven,D3_other_institution,percentile,gradient_boosting,743,0.5883143172616856,0.7051397655545536,0.5238095238095238,0.5
ukzn_ISTN103_2019,ukzn_ISTN101_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,1056,0.5612628390506582,0.8576214405360134,0.14285714285714288,0.5
ukzn_ISTN103_2019,ukzn_ISTN101_2020,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,978,0.5724281101030293,0.9271523178807947,0.7142857142857143,0.5
ukzn_ISTN103_2019,ukzn_ISTN101_2021,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,741,0.633024301165894,0.8892284186401833,-0.33333333333333337,0.2
ukzn_ISTN103_2019,ukzn_ISTN102_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,257,0.5901027077497667,0.8229665071770335,-0.04761904761904762,0.5
ukzn_ISTN103_2019,ukzn_ISTN103_2019,UKZN,UKZN,D0_within_cohort,percentile,gradient_boosting,1113,0.6521340713407133,0.8254665203073546,1.0,1.0
ukzn_ISTN103_2019,ukzn_ISTN103_2020,UKZN,UKZN,D1_same_module,percentile,gradient_boosting,1082,0.5881884807337799,0.8877284595300261,0.33333333333333337,0.5
ukzn_ISTN103_2019,ukzn_ISTN211_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,280,0.6752369429320428,0.9158512720156555,0.23809523809523814,0.5
ukzn_ISTN103_2019,ukzn_ISTN211_2021,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,327,0.5790322580645161,0.9344262295081968,0.04761904761904762,0.5
ukzn_ISTN103_2019,ukzn_ISTN212_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,238,0.7113987816307403,0.8780487804878049,-0.14285714285714288,0.2
ukzn_ISTN103_2019,ukzn_ISTN212_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,264,0.7026490776490777,0.8793103448275862,0.04761904761904762,0.5
ukzn_ISTN103_2019,ukzn_ISTN2IP_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,99,0.731891891891892,0.8271604938271605,0.04761904761904762,0.5
ukzn_ISTN103_2019,ukzn_ISTN2IP_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,116,0.6692370129870131,0.8359788359788359,0.14285714285714288,0.5
ukzn_ISTN103_2019,ukzn_ISTN3ND_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,144,0.5905424480742085,0.75,0.5238095238095238,0.5
ukzn_ISTN103_2019,ukzn_ISTN3ND_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,223,0.5920518029456576,0.8540540540540541,-0.14285714285714288,0.2
ukzn_ISTN103_2019,ukzn_ISTN3SA_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,141,0.5914414414414415,0.8535564853556485,0.04761904761904762,0.2
ukzn_ISTN103_2019,ukzn_ISTN3SA_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,195,0.5845882352941176,0.8908045977011494,-0.23809523809523814,0.2
ukzn_ISTN103_2020,oulad_BBB_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1767,0.7055246663187322,0.6253894080996885,-0.14285714285714288,0.2
ukzn_ISTN103_2020,oulad_BBB_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2237,0.6855630645057973,0.6479298881837413,-0.23809523809523814,0.2
ukzn_ISTN103_2020,oulad_BBB_2014B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1613,0.703534423602982,0.6216331765711842,-0.4285714285714286,0.0
ukzn_ISTN103_2020,oulad_BBB_2014J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2292,0.6842859100877193,0.6689895470383276,-0.14285714285714288,0.5
ukzn_ISTN103_2020,oulad_DDD_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1303,0.7511942734218529,0.5618101545253863,-0.23809523809523814,0.2
ukzn_ISTN103_2020,oulad_DDD_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1938,0.7644146314668557,0.5991316931982634,-0.4285714285714286,0.0
ukzn_ISTN103_2020,oulad_DDD_2014B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1228,0.7769733339651199,0.5607038123167155,-0.04761904761904762,0.0
ukzn_ISTN103_2020,oulad_DDD_2014J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1803,0.7966222561919891,0.6111111111111112,-0.23809523809523814,0.2
ukzn_ISTN103_2020,oulad_FFF_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1614,0.7428484039937044,0.6516290726817042,0.4285714285714286,0.5
ukzn_ISTN103_2020,oulad_FFF_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2283,0.7602739726027397,0.6473029045643154,-0.04761904761904762,0.2
ukzn_ISTN103_2020,oulad_FFF_2014B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1500,0.7648061393425438,0.6052998605299861,-0.23809523809523814,0.2
ukzn_ISTN103_2020,oulad_FFF_2014J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2365,0.8027759365746161,0.6413793103448275,-0.04761904761904762,0.2
ukzn_ISTN103_2020,ku_Accountancy_1819,UKZN,KU Leuven,D3_other_institution,percentile,gradient_boosting,756,0.6222054823184766,0.8212867355043686,0.33333333333333337,0.5
ukzn_ISTN103_2020,ku_Globaleconom_1819,UKZN,KU Leuven,D3_other_institution,percentile,gradient_boosting,743,0.5745933014354068,0.7167530224525043,0.4285714285714286,0.5
ukzn_ISTN103_2020,ukzn_ISTN101_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,1056,0.6368730055843638,0.8922914466737064,0.5238095238095238,1.0
ukzn_ISTN103_2020,ukzn_ISTN101_2020,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,978,0.6299510116210101,0.9567076429716729,0.7142857142857143,1.0
ukzn_ISTN103_2020,ukzn_ISTN101_2021,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,741,0.6962939551435127,0.9446441409058232,0.4285714285714286,0.5
ukzn_ISTN103_2020,ukzn_ISTN102_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,257,0.5964052287581699,0.8475336322869955,-0.04761904761904762,0.5
ukzn_ISTN103_2020,ukzn_ISTN103_2019,UKZN,UKZN,D1_same_module,percentile,gradient_boosting,1113,0.6142722427224272,0.8349921424829754,0.4285714285714286,1.0
ukzn_ISTN103_2020,ukzn_ISTN103_2020,UKZN,UKZN,D0_within_cohort,percentile,gradient_boosting,1082,0.6611303448585945,0.937992125984252,1.0,1.0
ukzn_ISTN103_2020,ukzn_ISTN211_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,280,0.6907642669893124,0.9548872180451128,-0.14285714285714288,0.5
ukzn_ISTN103_2020,ukzn_ISTN211_2021,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,327,0.672011385199241,0.9700787401574803,0.14285714285714288,0.2
ukzn_ISTN103_2020,ukzn_ISTN212_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,238,0.6867385192127461,0.8955916473317865,0.04761904761904762,0.5
ukzn_ISTN103_2020,ukzn_ISTN212_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,264,0.6982518232518232,0.9022869022869023,0.7142857142857143,1.0
ukzn_ISTN103_2020,ukzn_ISTN2IP_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,99,0.5978378378378378,0.8538011695906432,0.4285714285714286,0.5
ukzn_ISTN103_2020,ukzn_ISTN2IP_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,116,0.6363636363636364,0.8669950738916257,0.33333333333333337,0.5
ukzn_ISTN103_2020,ukzn_ISTN3ND_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,144,0.6166565839887075,0.7565217391304347,0.6190476190476191,1.0
ukzn_ISTN103_2020,ukzn_ISTN3ND_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,223,0.6466480446927374,0.8503937007874016,0.33333333333333337,0.5
ukzn_ISTN103_2020,ukzn_ISTN3SA_2018,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,141,0.6294294294294294,0.8582995951417004,0.14285714285714288,0.2
ukzn_ISTN103_2020,ukzn_ISTN3SA_2019,UKZN,UKZN,D2_other_module,percentile,gradient_boosting,195,0.6078823529411765,0.9307479224376731,0.5238095238095238,0.2
ukzn_ISTN211_2019,oulad_BBB_2013B,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,1767,0.7833552084248383,0.6196631414022719,-0.14285714285714288,0.2
ukzn_ISTN211_2019,oulad_BBB_2013J,UKZN,OULAD,D3_other_institution,percentile,gradient_boosting,2237,0.8071083690987125,0.6502916794596254,-0.33333333333333337,0.2
