regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
cohort_calibrated,0.7,OULAD,6829,4783,0.7003953726753551,0.7476299991039694,0.7960819569307965,0.6966705001503481,0.050959498953621285
cohort_calibrated,0.7,Oviedo,1271,900,0.7081038552321007,0.6093086897473481,0.6607555555555555,0.5742841287560094,0.03502456099133866
cohort_calibrated,0.7,UKZN,2421,1702,0.7030152829409335,0.5972032083469119,0.6552878965922444,0.5601926714482993,0.037010536898612556
cohort_calibrated,0.7,Zambia,40,29,0.725,0.6118226600985222,0.6799999999999999,0.5833333333333334,0.028489326765188783
cohort_calibrated,0.7,ALL,11875,8336,0.701978947368421,0.6854025892693132,0.7305830134357006,0.6413160558196395,0.044086533449673726
cohort_calibrated,0.65,KU Leuven,1314,857,0.65220700152207,0.6074732628308108,0.6024737456242708,0.5697034998271973,0.037769763003613566
cohort_calibrated,0.65,OULAD,6829,4442,0.6504612681212476,0.7532943118715294,0.800171094101756,0.6966705001503481,0.05662381172118125
cohort_calibrated,0.65,Oviedo,1271,834,0.6561762391817466,0.6144457147867344,0.6626858513189448,0.5742841287560094,0.04016158603072495
cohort_calibrated,0.65,UKZN,2421,1581,0.6530359355638166,0.6010887675208451,0.6587349778621127,0.5601926714482993,0.04089609607254574
cohort_calibrated,0.65,Zambia,40,27,0.675,0.6176366843033511,0.6896296296296297,0.5833333333333334,0.03430335097001769
cohort_calibrated,0.65,ALL,11875,7741,0.6518736842105263,0.6906321118251029,0.7341997157989925,0.6413160558196395,0.049316056005463405
cohort_calibrated,0.6,KU Leuven,1314,791,0.601978691019787,0.6125145309740743,0.6057648546144122,0.5697034998271973,0.04281103114687701
cohort_calibrated,0.6,OULAD,6829,4100,0.6003807292429345,0.7599117305458769,0.8047365853658537,0.6966705001503481,0.06324123039552876
cohort_calibrated,0.6,Oviedo,1271,770,0.6058221872541306,0.6208357611095562,0.6657402597402597,0.5742841287560094,0.04655163235354676
cohort_calibrated,0.6,UKZN,2421,1459,0.6026435357290376,0.6059971986833637,0.6613708019191227,0.5601926714482993,0.04580452723506434
cohort_calibrated,0.6,Zambia,40,25,0.625,0.6144761904761905,0.6648000000000001,0.5833333333333334,0.03114285714285714
cohort_calibrated,0.6,ALL,11875,7145,0.6016842105263158,0.6966679416282546,0.7379650104968508,0.6413160558196395,0.055351885808615164
cohort_calibrated,0.55,KU Leuven,1314,726,0.5525114155251142,0.6194380675926521,0.6102203856749311,0.5697034998271973,0.04973456776545482
cohort_calibrated,0.55,OULAD,6829,3759,0.5504466246888271,0.7659407897237108,0.8099175312583133,0.6966705001503481,0.06927028957336268
cohort_calibrated,0.55,Oviedo,1271,705,0.5546813532651456,0.6258423932060971,0.6680567375886525,0.5742841287560094,0.05155826445008771
cohort_calibrated,0.55,UKZN,2421,1339,0.5530772408095829,0.6101237293721139,0.6648244958924571,0.5601926714482993,0.04993105792381458
cohort_calibrated,0.55,Zambia,40,23,0.575,0.6157349896480332,0.6704347826086956,0.5833333333333334,0.03240165631469982
cohort_calibrated,0.55,ALL,11875,6552,0.5517473684210527,0.7022618942681865,0.7423840048840049,0.6413160558196395,0.06094583844854706
cohort_calibrated,0.5,KU Leuven,1314,659,0.5015220700152208,0.6235992203403046,0.6131714719271624,0.5697034998271973,0.053895720513107315
