source,target,d_prevalence,d_scale,d_length,d_shape
ukzn_ISTN212_2018,ukzn_ISTN102_2018,0.07971749010888396,0.10605339244792619,1,0.212389235849982
ukzn_ISTN212_2018,ukzn_ISTN103_2019,0.08466782939590933,0.10605339244792619,1,0.19360951927940986
ukzn_ISTN212_2018,ukzn_ISTN103_2020,0.0785892915391665,0.08354605145007492,4,0.29799535340938593
ukzn_ISTN212_2018,ukzn_ISTN211_2019,0.1170168067226891,0.3993852495462185,19,0.4262304921968787
ukzn_ISTN212_2018,ukzn_ISTN211_2021,0.1328861819957341,0.24303804868629447,1,0.21690511066812043
ukzn_ISTN212_2018,ukzn_ISTN212_2019,0.02578304048892288,0.04792355231718279,1,0.1209347375313762
ukzn_ISTN212_2018,ukzn_ISTN2IP_2018,0.06765130294542054,0.014723256820706378,2,0.1937381013011265
ukzn_ISTN212_2018,ukzn_ISTN2IP_2019,0.05650536076499568,0.2671717284030138,15,0.4136999627437182
ukzn_ISTN212_2018,ukzn_ISTN3ND_2018,0.21095938375350143,0.10605339244792619,0,0.1645824996665333
ukzn_ISTN212_2018,ukzn_ISTN3ND_2019,0.012435467460526817,0.40082569690952585,1,0.35715093212172766
ukzn_ISTN212_2018,ukzn_ISTN3SA_2018,0.027892007866976543,0.33243845991560533,18,0.3718125548091577
ukzn_ISTN212_2018,ukzn_ISTN3SA_2019,0.05666882137470375,0.40369233756112893,17,0.37489149505956226
ukzn_ISTN212_2018,zambia_ICT1110_2020,0.5689722042663219,0.21748394421390627,25,0.2816049496721766
ukzn_ISTN212_2018,zambia_ICT1110_2021,0.4305106658047834,0.36797678529459443,18,0.3820759072859913
ukzn_ISTN212_2018,oviedo_C1112_1415,0.35783961825936406,0.25123252730156603,6,0.3162511235650039
ukzn_ISTN212_2018,oviedo_C1127_1415,0.18305057872205488,0.27106677228653797,8,0.3610727309791842
ukzn_ISTN212_2018,oviedo_C1200_1415,0.4132568915416634,0.5542872095319618,25,0.4881186119307537
ukzn_ISTN212_2018,oviedo_C1303_1415,0.44012605042016806,0.022276394711152208,6,0.1889255702280912
ukzn_ISTN212_2018,oviedo_C174_1415,0.28387605042016806,0.6953357196809248,24,0.4251200480192077
ukzn_ISTN212_2018,oviedo_C190_1415,0.3597689075630252,0.42050583657077895,26,0.4226440576230492
ukzn_ISTN212_2018,oviedo_C1978_1415,0.09561385529821687,0.028028723600243537,24,0.3468143354902936
ukzn_ISTN212_2018,oviedo_C2011_1415,0.03179271708683473,0.0036342846550940556,24,0.3340536214485795
ukzn_ISTN212_2018,oviedo_C2024_1415,0.025852542852003224,0.16633142176652502,8,0.2633787459938104
ukzn_ISTN212_2018,oviedo_C2150_1415,0.20191850325035676,0.576916955965207,23,0.45490271580330244
ukzn_ISTN212_2018,oviedo_C2271_1415,0.22955558062151038,0.028028723600243537,5,0.19589983644464495
ukzn_ISTN212_2018,oviedo_C2335_1415,0.492696143878112,1.3010299956639813,26,0.7220551772110714
ukzn_ISTN212_2018,oviedo_C2406_1415,0.43918620079610793,0.49369035615285534,23,0.3537941492386428
ukzn_ISTN212_2018,oviedo_C2468_1415,0.31512605042016806,0.09400502236464924,4,0.1484057037449126
ukzn_ISTN212_2018,oviedo_C2607_1415,0.551588144282984,1.4771212547196624,18,0.7315669950290585
ukzn_ISTN212_2018,oviedo_C3022_1415,0.10084033613445376,1.1760912590556813,15,0.6584633853541416
ukzn_ISTN212_2018,oviedo_C3029_1415,0.14413037942449702,0.0543576623225927,27,0.4285168612899706
ukzn_ISTN212_2018,oviedo_C4189_1415,0.28387605042016806,1.7781512503836436,25,0.8936543367346939
ukzn_ISTN212_2018,oviedo_C4213_1415,0.23655462184873943,0.6759310203474463,23,0.5067226890756302
ukzn_ISTN212_2018,oviedo_C836_1415,0.32087317685694966,0.022276394711152208,25,0.27697285810876077
ukzn_ISTN212_2019,oulad_AAA_2013J,0.11506052694042257,0.9704995305096032,20,0.6642916482994812
ukzn_ISTN212_2019,oulad_AAA_2014J,0.14775840597758405,0.9320798192665636,20,0.6495582043527249
ukzn_ISTN212_2019,oulad_BBB_2013B,0.3864665329011679,0.5666221505588392,16,0.5026569355941172
ukzn_ISTN212_2019,oulad_BBB_2013J,0.3616958589019385,0.36144591813563665,20,0.46071191511513376
ukzn_ISTN212_2019,oulad_BBB_2014B,0.3901961336865243,0.27083521030722996,15,0.41362757412044454
ukzn_ISTN212_2019,oulad_BBB_2014J,0.33829128986197055,0.4803502248498609,19,0.4407226717436141
ukzn_ISTN212_2019,oulad_CCC_2014B,0.49845041322314054,0.6539321402563242,16,0.5139462809917356
ukzn_ISTN212_2019,oulad_CCC_2014J,0.4345840308610525,0.7204678607773046,20,0.5537572915475237
ukzn_ISTN212_2019,oulad_DDD_2013B,0.4495046396427824,0.8309810501562774,16,0.5974258537573964
ukzn_ISTN212_2019,oulad_DDD_2013J,0.41314851299371425,0.729624092018075,19,0.5486761690322062
ukzn_ISTN212_2019,oulad_DDD_2014B,0.4508439443292864,0.7054041143414287,16,0.5607188685364581
ukzn_ISTN212_2019,oulad_DDD_2014J,0.4016412040538497,0.6004364586637487,19,0.5517472682614113
ukzn_ISTN212_2019,oulad_EEE_2013J,0.26201175250604913,0.9513520196884849,20,0.6317897881586095
ukzn_ISTN212_2019,oulad_EEE_2014B,0.3264998690070736,0.865006689422142,16,0.5901558815823946
ukzn_ISTN212_2019,oulad_EEE_2014J,0.26515151515151514,0.9075236582605127,20,0.6277657527657527
ukzn_ISTN212_2019,oulad_FFF_2013B,0.35639855807142057,1.171966461662602,16,0.642824956951351
ukzn_ISTN212_2019,oulad_FFF_2013J,0.36127702783418947,1.0449140110597488,20,0.6127013043898721
ukzn_ISTN212_2019,oulad_FFF_2014B,0.40490909090909094,0.9911599277246718,16,0.5843506493506494
ukzn_ISTN212_2019,oulad_FFF_2014J,0.36860465116279073,1.0127742880364288,20,0.5959327494211214
ukzn_ISTN212_2019,ku_Accountancy_1819,0.13878143133462284,0.2861949657164442,6,0.42287234042553196
ukzn_ISTN212_2019,ku_Globaleconom_1819,0.27832497247032917,0.03368311320257253,4,0.22473970623364972
ukzn_ISTN212_2019,ku_Accountancy_1920,0.15863958736299166,0.35861662811677236,6,0.4991180805010592
ukzn_ISTN212_2019,ku_Globaleconom_1920,0.0861366973701776,0.5988068339302405,4,0.4389648530617693
ukzn_ISTN212_2019,ku_Accountancy_2021,0.1396642776310827,0.9447772089413178,6,0.6152080975732429
ukzn_ISTN212_2019,ku_Globaleconom_2021,0.32747625508819544,0.6318070940331659,4,0.48200717193254505
ukzn_ISTN212_2019,ukzn_ISTN101_2019,0.015151515151515138,0.37804517995509834,14,0.439258658008658
ukzn_ISTN212_2019,ukzn_ISTN101_2020,0.10898865960215653,0.4526787982520025,16,0.436439327543622
ukzn_ISTN212_2019,ukzn_ISTN101_2021,0.07407066617592928,0.8797889095830929,5,0.5906527682843473
ukzn_ISTN212_2019,ukzn_ISTN102_2018,0.10550053059780684,0.15397694476510895,0,0.2048360200111173
ukzn_ISTN212_2019,ukzn_ISTN103_2019,0.11045086988483221,0.15397694476510895,0,0.19258235026429094
ukzn_ISTN212_2019,ukzn_ISTN103_2020,0.05280625105024361,0.13146960376725772,5,0.28941214361731926
ukzn_ISTN212_2019,ukzn_ISTN211_2019,0.09123376623376622,0.35146169722903575,18,0.4608688930117502
ukzn_ISTN212_2019,ukzn_ISTN211_2021,0.10710314150681122,0.19511449636911168,0,0.2202182374200723
ukzn_ISTN212_2019,ukzn_ISTN212_2018,0.02578304048892288,0.047923552317182816,1,0.1209347375313762
ukzn_ISTN212_2019,ukzn_ISTN2IP_2018,0.09343434343434343,0.06264680913788914,1,0.2294372294372294
ukzn_ISTN212_2019,ukzn_ISTN2IP_2019,0.08228840125391856,0.21924817608583097,14,0.44504776832363035
ukzn_ISTN212_2019,ukzn_ISTN3ND_2018,0.2367424242424243,0.15397694476510895,1,0.17207792207792208
ukzn_ISTN212_2019,ukzn_ISTN3ND_2019,0.0382185079494497,0.35290214459234304,0,0.40784122454526045
ukzn_ISTN212_2019,ukzn_ISTN3SA_2018,0.053675048355899424,0.2845149075984225,17,0.40735239937367596
ukzn_ISTN212_2019,ukzn_ISTN3SA_2019,0.030885780885780867,0.3557687852439461,16,0.3774309024309024
ukzn_ISTN212_2019,zambia_ICT1110_2020,0.5947552447552448,0.16956039189672345,24,0.30018315018315017
ukzn_ISTN212_2019,zambia_ICT1110_2021,0.4562937062937063,0.32005323297741156,17,0.42286879786879794
ukzn_ISTN212_2019,oviedo_C1112_1415,0.38362265874828694,0.20330897498438324,5,0.3184374252213448
ukzn_ISTN212_2019,oviedo_C1127_1415,0.20883361921097776,0.22314321996935518,7,0.36318712733807074
ukzn_ISTN212_2019,oviedo_C1200_1415,0.4390399320305863,0.5063636572147788,24,0.49344074928187076
ukzn_ISTN212_2019,oviedo_C1303_1415,0.46590909090909094,0.07019994702833507,5,0.17169140383426096
ukzn_ISTN212_2019,oviedo_C174_1415,0.30965909090909094,0.647412167363742,23,0.433982683982684
ukzn_ISTN212_2019,oviedo_C190_1415,0.3855519480519481,0.3725822842535962,25,0.3949056895485467
ukzn_ISTN212_2019,oviedo_C1978_1415,0.12139689578713975,0.01989482871693926,23,0.3751319818392989
ukzn_ISTN212_2019,oviedo_C2011_1415,0.05757575757575761,0.051557836972276866,23,0.34686147186147187
ukzn_ISTN212_2019,oviedo_C2024_1415,6.950236308034263e-05,0.1184078694493422,7,0.238249136184916
ukzn_ISTN212_2019,oviedo_C2150_1415,0.22770154373927964,0.5289934036480243,22,0.46265212774646736
ukzn_ISTN212_2019,oviedo_C2271_1415,0.25533862111043326,0.01989482871693926,4,0.17207065864783985
ukzn_ISTN212_2019,oviedo_C2335_1415,0.5184791843670349,1.348953547981164,25,0.7254875187118177
ukzn_ISTN212_2019,oviedo_C2406_1415,0.4649692412850308,0.4457668038356726,22,0.3334513231129773
ukzn_ISTN212_2019,oviedo_C2468_1415,0.34090909090909094,0.04608147004746639,3,0.11267289620948158
ukzn_ISTN212_2019,oviedo_C2607_1415,0.5773711847719067,1.5250448070368452,17,0.7315997780799225
ukzn_ISTN212_2019,oviedo_C3022_1415,0.12662337662337664,1.224014811372864,14,0.6625604787369495
ukzn_ISTN212_2019,oviedo_C3029_1415,0.1699134199134199,0.006434110005409862,26,0.47657699443413726
ukzn_ISTN212_2019,oviedo_C4189_1415,0.30965909090909094,1.8260748027008264,24,0.8801068722943723
ukzn_ISTN212_2019,oviedo_C4213_1415,0.2623376623376623,0.6280074680302635,22,0.5447588126159555
ukzn_ISTN212_2019,oviedo_C836_1415,0.34665621734587254,0.07019994702833507,24,0.299205105239588
ukzn_ISTN2IP_2018,oulad_AAA_2013J,0.021626183506079144,1.0331463396474925,19,0.6413029963943802
ukzn_ISTN2IP_2018,oulad_AAA_2014J,0.054324062543240625,0.9947266284044527,19,0.6004941785763703
ukzn_ISTN2IP_2018,oulad_BBB_2013B,0.29303218946682447,0.6292689596967285,15,0.48263375937399705
ukzn_ISTN2IP_2018,oulad_BBB_2013J,0.2682615154675951,0.42409272727352576,19,0.40391655232960544
ukzn_ISTN2IP_2018,oulad_BBB_2014B,0.29676179025218086,0.3334820194451191,14,0.36153045824465535
ukzn_ISTN2IP_2018,oulad_BBB_2014J,0.24485694642762712,0.5429970339877501,18,0.3917012307064663
ukzn_ISTN2IP_2018,oulad_CCC_2014B,0.4050160697887971,0.7165789493942133,15,0.42941591237045784
ukzn_ISTN2IP_2018,oulad_CCC_2014J,0.3411496874267091,0.7831146699151937,19,0.46730140244952095
ukzn_ISTN2IP_2018,oulad_DDD_2013B,0.356070296208439,0.8936278592941667,15,0.6113674847366328
ukzn_ISTN2IP_2018,oulad_DDD_2013J,0.3197141695593708,0.7922709011559642,18,0.5661948990122364
ukzn_ISTN2IP_2018,oulad_DDD_2014B,0.35740960089494295,0.7680509234793178,15,0.5218318597797426
ukzn_ISTN2IP_2018,oulad_DDD_2014J,0.30820686061950625,0.663083267801638,18,0.5161695394640485
ukzn_ISTN2IP_2018,oulad_EEE_2013J,0.1685774090717057,1.0139988288263742,19,0.5560452433076006
ukzn_ISTN2IP_2018,oulad_EEE_2014B,0.2330655255727302,0.9276534985600312,15,0.5281447658969273
ukzn_ISTN2IP_2018,oulad_EEE_2014J,0.1717171717171717,0.9701704673984018,19,0.5426887926887927
ukzn_ISTN2IP_2018,oulad_FFF_2013B,0.26296421463707714,1.234613270800491,15,0.6498951275902949
ukzn_ISTN2IP_2018,oulad_FFF_2013J,0.26784268439984604,1.107560820197638,19,0.5992912037590093
ukzn_ISTN2IP_2018,oulad_FFF_2014B,0.3114747474747475,1.0538067368625608,15,0.5876594516594517
ukzn_ISTN2IP_2018,oulad_FFF_2014J,0.2751703077284473,1.075421097174318,19,0.5804221618175107
ukzn_ISTN2IP_2018,ku_Accountancy_1819,0.045347087900279415,0.3488417748543334,7,0.5033235086426576
ukzn_ISTN2IP_2018,ku_Globaleconom_1819,0.18489062903598574,0.028963695935316617,5,0.28735344213136943
ukzn_ISTN2IP_2018,ku_Accountancy_1920,0.06520524392864824,0.42126343725466153,7,0.5765251297166191
ukzn_ISTN2IP_2018,ku_Globaleconom_1920,0.00729764606416583,0.6614536430681297,5,0.5336371900248552
ukzn_ISTN2IP_2018,ku_Accountancy_2021,0.046229934196739264,1.007424018079207,7,0.6879644099561112
ukzn_ISTN2IP_2018,ku_Globaleconom_2021,0.23404191165385202,0.694453903171055,5,0.5827485946888932
ukzn_ISTN2IP_2018,ukzn_ISTN101_2019,0.07828282828282829,0.4406919890929875,13,0.5629058441558442
ukzn_ISTN2IP_2018,ukzn_ISTN101_2020,0.20242300303649996,0.5153256073898916,15,0.34831664586265815
ukzn_ISTN2IP_2018,ukzn_ISTN101_2021,0.1675050096102727,0.942435718720982,4,0.6070303965040807
ukzn_ISTN2IP_2018,ukzn_ISTN102_2018,0.012066187163463415,0.09133013562721982,1,0.2097405404798401
ukzn_ISTN2IP_2018,ukzn_ISTN103_2019,0.01701652645048879,0.09133013562721982,1,0.23935543342551427
ukzn_ISTN2IP_2018,ukzn_ISTN103_2020,0.14624059448458704,0.06882279462936856,6,0.25525922013907226
ukzn_ISTN2IP_2018,ukzn_ISTN211_2019,0.18466810966810965,0.41410850636692487,17,0.5450010307153164
ukzn_ISTN2IP_2018,ukzn_ISTN211_2021,0.20053748494115464,0.25776130550700077,1,0.3064988019116459
ukzn_ISTN2IP_2018,ukzn_ISTN212_2018,0.06765130294542054,0.014723256820706347,2,0.1937381013011265
ukzn_ISTN2IP_2018,ukzn_ISTN212_2019,0.09343434343434343,0.06264680913788918,1,0.2294372294372294
ukzn_ISTN2IP_2018,ukzn_ISTN2IP_2019,0.011145942180424862,0.28189498522372014,13,0.5282131661442007
ukzn_ISTN2IP_2018,ukzn_ISTN3ND_2018,0.14330808080808088,0.09133013562721982,2,0.19913419913419908
ukzn_ISTN2IP_2018,ukzn_ISTN3ND_2019,0.05521583548489373,0.41554895373023215,1,0.47354389506855876
ukzn_ISTN2IP_2018,ukzn_ISTN3SA_2018,0.039759295078444,0.3471617167363117,16,0.47683522151607255
ukzn_ISTN2IP_2018,ukzn_ISTN3SA_2019,0.12432012432012429,0.41841559438183523,15,0.46207126207126203
ukzn_ISTN2IP_2018,zambia_ICT1110_2020,0.5013209013209013,0.23220720103461265,23,0.3527805527805528
ukzn_ISTN2IP_2018,zambia_ICT1110_2021,0.3628593628593629,0.38270004211530073,16,0.5125707625707626
ukzn_ISTN2IP_2018,oviedo_C1112_1415,0.2901883153139435,0.2659557841222724,4,0.3951721087399479
ukzn_ISTN2IP_2018,oviedo_C1127_1415,0.11539927577663434,0.28579002910724427,6,0.46309455743418004
ukzn_ISTN2IP_2018,oviedo_C1200_1415,0.34560558859624285,0.569010466352668,23,0.5987646828768325
ukzn_ISTN2IP_2018,oviedo_C1303_1415,0.3724747474747475,0.007553137890445907,4,0.27048546691403835
ukzn_ISTN2IP_2018,oviedo_C174_1415,0.21622474747474751,0.7100589765016311,22,0.45689033189033196
ukzn_ISTN2IP_2018,oviedo_C190_1415,0.29211760461760466,0.4352290933914853,24,0.5187590187590188
ukzn_ISTN2IP_2018,oviedo_C1978_1415,0.02796255235279632,0.04275198042094989,22,0.267192834266005
ukzn_ISTN2IP_2018,oviedo_C2011_1415,0.03585858585858581,0.01108897216561229,22,0.2506132756132756
ukzn_ISTN2IP_2018,oviedo_C2024_1415,0.09350384579742377,0.18105467858723137,6,0.3326316904298556
ukzn_ISTN2IP_2018,oviedo_C2150_1415,0.13426720030493622,0.5916402127859134,21,0.49405102235290915
ukzn_ISTN2IP_2018,oviedo_C2271_1415,0.16190427767608984,0.04275198042094989,3,0.269139138266655
ukzn_ISTN2IP_2018,oviedo_C2335_1415,0.42504484093269146,1.2863067388432747,24,0.6546236733152622
ukzn_ISTN2IP_2018,oviedo_C2406_1415,0.3715348978506874,0.5084136129735617,21,0.44049517733728255
ukzn_ISTN2IP_2018,oviedo_C2468_1415,0.24747474747474751,0.10872827918535556,2,0.2572941963185866
ukzn_ISTN2IP_2018,oviedo_C2607_1415,0.4839368413375634,1.462397997898956,16,0.671527028927751
ukzn_ISTN2IP_2018,oviedo_C3022_1415,0.03318903318903321,1.1613680022349748,13,0.6011919919482944
ukzn_ISTN2IP_2018,oviedo_C3029_1415,0.07647907647907648,0.06908091914329906,25,0.35023706452277875
ukzn_ISTN2IP_2018,oviedo_C4189_1415,0.21622474747474751,1.7634279935629373,23,0.8409992784992786
ukzn_ISTN2IP_2018,oviedo_C4213_1415,0.1689033189033189,0.6906542771681526,21,0.6238095238095239
ukzn_ISTN2IP_2018,oviedo_C836_1415,0.2532218739115291,0.007553137890445907,23,0.200179131213614
ukzn_ISTN2IP_2019,oulad_AAA_2013J,0.032772125686504006,0.7512513544237722,6,0.6065769334653821
ukzn_ISTN2IP_2019,oulad_AAA_2014J,0.06547000472366549,0.7128316431807326,6,0.5821546663067684
ukzn_ISTN2IP_2019,oulad_BBB_2013B,0.30417813164724933,0.3473739744730083,2,0.4497771124139604
ukzn_ISTN2IP_2019,oulad_BBB_2013J,0.27940745764801994,0.14219774204980565,6,0.4480622579061067
ukzn_ISTN2IP_2019,oulad_BBB_2014B,0.3079077324326057,0.05158703422139897,1,0.42794535776129294
ukzn_ISTN2IP_2019,oulad_BBB_2014J,0.256002888608052,0.2611020487640299,5,0.4300694641460122
ukzn_ISTN2IP_2019,oulad_CCC_2014B,0.416162011969222,0.4346839641704932,2,0.4685400806090462
ukzn_ISTN2IP_2019,oulad_CCC_2014J,0.35229562960713395,0.5012196846914736,6,0.4809453474109337
ukzn_ISTN2IP_2019,oulad_DDD_2013B,0.36721623838886386,0.6117328740704464,2,0.5095261408874555
ukzn_ISTN2IP_2019,oulad_DDD_2013J,0.3308601117397957,0.510375915932244,5,0.4848505645452374
ukzn_ISTN2IP_2019,oulad_DDD_2014B,0.3685555430753678,0.48615593825559766,2,0.5201416857880972
ukzn_ISTN2IP_2019,oulad_DDD_2014J,0.3193528027999311,0.38118828257791776,5,0.49610870224502684
ukzn_ISTN2IP_2019,oulad_EEE_2013J,0.17972335125213057,0.7321038436026539,6,0.5846522691940288
ukzn_ISTN2IP_2019,oulad_EEE_2014B,0.24421146775315505,0.6457585133363111,2,0.5398879913686631
ukzn_ISTN2IP_2019,oulad_EEE_2014J,0.18286311389759657,0.6882754821746817,6,0.584610472541507
ukzn_ISTN2IP_2019,oulad_FFF_2013B,0.274110156817502,0.952718285576771,2,0.5670976248466315
ukzn_ISTN2IP_2019,oulad_FFF_2013J,0.2789886265802709,0.8256658349739179,6,0.5661119130691834
ukzn_ISTN2IP_2019,oulad_FFF_2014B,0.3226206896551724,0.7719117516388407,2,0.5319573070607554
ukzn_ISTN2IP_2019,oulad_FFF_2014J,0.28631624990887217,0.793526111950598,6,0.5516611295681063
ukzn_ISTN2IP_2019,ku_Accountancy_1819,0.056493030080704276,0.06694678963061322,20,0.46592993396918564
ukzn_ISTN2IP_2019,ku_Globaleconom_1819,0.1960365712164106,0.2529312892884035,18,0.5188392152702729
ukzn_ISTN2IP_2019,ku_Accountancy_1920,0.0763511861090731,0.1393684520309414,20,0.5492785522132551
ukzn_ISTN2IP_2019,ku_Globaleconom_1920,0.0038482961162590312,0.37955865784440956,18,0.5644101328819542
ukzn_ISTN2IP_2019,ku_Accountancy_2021,0.057375876377164126,0.7255290328554868,20,0.6443663171378152
ukzn_ISTN2IP_2019,ku_Globaleconom_2021,0.24518785383427688,0.4125589179473349,18,0.546889934563635
ukzn_ISTN2IP_2019,ukzn_ISTN101_2019,0.06713688610240343,0.15879700386926737,0,0.29743245260486634
ukzn_ISTN2IP_2019,ukzn_ISTN101_2020,0.1912770608560751,0.2334306221661715,2,0.38031269203259893
ukzn_ISTN2IP_2019,ukzn_ISTN101_2021,0.15635906742984784,0.6605407334972618,9,0.4341972304767223
ukzn_ISTN2IP_2019,ukzn_ISTN102_2018,0.023212129343888277,0.37322512085094,14,0.573489103141592
ukzn_ISTN2IP_2019,ukzn_ISTN103_2019,0.02816246863091365,0.37322512085094,14,0.5753555163119249
ukzn_ISTN2IP_2019,ukzn_ISTN103_2020,0.13509465230416218,0.35071777985308866,19,0.5992278484470467
ukzn_ISTN2IP_2019,ukzn_ISTN211_2019,0.1735221674876848,0.13221352114320475,4,0.17382125263898662
ukzn_ISTN2IP_2019,ukzn_ISTN211_2021,0.18939154276072978,0.02413367971671937,14,0.42865051746734756
ukzn_ISTN2IP_2019,ukzn_ISTN212_2018,0.05650536076499568,0.26717172840301384,15,0.4136999627437182
ukzn_ISTN2IP_2019,ukzn_ISTN212_2019,0.08228840125391856,0.21924817608583097,14,0.44504776832363035
ukzn_ISTN2IP_2019,ukzn_ISTN2IP_2018,0.011145942180424862,0.28189498522372014,13,0.5282131661442007
ukzn_ISTN2IP_2019,ukzn_ISTN3ND_2018,0.15445402298850575,0.37322512085094,15,0.5133415435139573
ukzn_ISTN2IP_2019,ukzn_ISTN3ND_2019,0.044069893304468866,0.133653968506512,14,0.48776756720934855
ukzn_ISTN2IP_2019,ukzn_ISTN3SA_2018,0.02861335289801914,0.06526673151259155,3,0.1534954407294833
ukzn_ISTN2IP_2019,ukzn_ISTN3SA_2019,0.11317418213969943,0.13652060915811512,2,0.24772641151951497
ukzn_ISTN2IP_2019,zambia_ICT1110_2020,0.5124668435013262,0.04968778418910748,10,0.2747442212959454
ukzn_ISTN2IP_2019,zambia_ICT1110_2021,0.37400530503978774,0.10080505689158062,3,0.19259189086775294
ukzn_ISTN2IP_2019,oviedo_C1112_1415,0.3013342574943684,0.015939201101447795,9,0.27554026289080874
ukzn_ISTN2IP_2019,oviedo_C1127_1415,0.1265452179570592,0.0038950438835241635,7,0.2191188772190724
ukzn_ISTN2IP_2019,oviedo_C1200_1415,0.3567515307766677,0.2871154811289479,10,0.4475622669306202
ukzn_ISTN2IP_2019,oviedo_C1303_1415,0.3836206896551724,0.28944812311416607,9,0.4270760028149191
ukzn_ISTN2IP_2019,oviedo_C174_1415,0.22737068965517238,0.42816399127791094,9,0.4142036124794745
ukzn_ISTN2IP_2019,oviedo_C190_1415,0.3032635467980295,0.15333410816776522,11,0.31944933145672066
ukzn_ISTN2IP_2019,oviedo_C1978_1415,0.03910849453322118,0.23914300480277026,9,0.4225639793343746
ukzn_ISTN2IP_2019,oviedo_C2011_1415,0.02471264367816095,0.27080601305810786,9,0.4479064039408867
ukzn_ISTN2IP_2019,oviedo_C2024_1415,0.0823579036169989,0.10084030663648884,7,0.40237417333273073
ukzn_ISTN2IP_2019,oviedo_C2150_1415,0.14541314248536108,0.30974522756219325,8,0.41019146760851377
ukzn_ISTN2IP_2019,oviedo_C2271_1415,0.1730502198565147,0.23914300480277026,10,0.384806757694978
ukzn_ISTN2IP_2019,oviedo_C2335_1415,0.4361907831131163,1.568201724066995,11,0.8867800745822016
ukzn_ISTN2IP_2019,oviedo_C2406_1415,0.38268084003111225,0.2265186277498415,8,0.3225489832956776
ukzn_ISTN2IP_2019,oviedo_C2468_1415,0.2586206896551724,0.17316670603836462,11,0.39390844647362727
ukzn_ISTN2IP_2019,oviedo_C2607_1415,0.49508278351798823,1.7442929831226763,3,0.8953024132595899
ukzn_ISTN2IP_2019,oviedo_C3022_1415,0.044334975369458074,1.443262987458695,0,0.8374901684811855
ukzn_ISTN2IP_2019,oviedo_C3029_1415,0.08762501865950134,0.2128140660804211,12,0.6404527328172648
ukzn_ISTN2IP_2019,oviedo_C4189_1415,0.22737068965517238,2.0453229787866576,10,0.9663254310344828
ukzn_ISTN2IP_2019,oviedo_C4213_1415,0.18004926108374375,0.4087592919444325,8,0.45376495425756513
ukzn_ISTN2IP_2019,oviedo_C836_1415,0.264367816091954,0.28944812311416607,10,0.41871921182266014
ukzn_ISTN3ND_2018,oulad_AAA_2013J,0.12168189730200174,1.1244764752747123,21,0.6649053006755358
ukzn_ISTN3ND_2018,oulad_AAA_2014J,0.08898401826484026,1.0860567640316725,21,0.6453794303109373
ukzn_ISTN3ND_2018,oulad_BBB_2013B,0.14972410865874358,0.7205990953239483,17,0.5114921039157032
ukzn_ISTN3ND_2018,oulad_BBB_2013J,0.1249534346595142,0.5154228629007456,21,0.47276282365129035
ukzn_ISTN3ND_2018,oulad_BBB_2014B,0.15345370944409997,0.42481215507233894,16,0.4257957419380234
ukzn_ISTN3ND_2018,oulad_BBB_2014J,0.10154886561954624,0.6343271696149699,20,0.4437640239341811
ukzn_ISTN3ND_2018,oulad_CCC_2014B,0.26170798898071623,0.8079090850214332,17,0.5167912895185622
ukzn_ISTN3ND_2018,oulad_CCC_2014J,0.1978416066186282,0.8744448055424136,21,0.5606858502675156
ukzn_ISTN3ND_2018,oulad_DDD_2013B,0.2127622154003581,0.9849579949213865,17,0.6150489103290332
ukzn_ISTN3ND_2018,oulad_DDD_2013J,0.17640608875128994,0.883601036783184,20,0.5677091011843334
ukzn_ISTN3ND_2018,oulad_DDD_2014B,0.21410152008686206,0.8593810591065376,17,0.5638475259810765
ukzn_ISTN3ND_2018,oulad_DDD_2014J,0.16489877981142537,0.7544134034288578,20,0.555946768613158
ukzn_ISTN3ND_2018,oulad_EEE_2013J,0.025269328263624824,1.105328964453594,21,0.6241512764801739
ukzn_ISTN3ND_2018,oulad_EEE_2014B,0.08975744476464931,1.0189836341872511,17,0.5832904487443392
ukzn_ISTN3ND_2018,oulad_EEE_2014J,0.02840909090909083,1.0615006030256218,21,0.6247294372294372
ukzn_ISTN3ND_2018,oulad_FFF_2013B,0.11965613382899626,1.325943406427711,17,0.6546365138372573
ukzn_ISTN3ND_2018,oulad_FFF_2013J,0.12453460359176516,1.1988909558248577,21,0.6144679619548213
ukzn_ISTN3ND_2018,oulad_FFF_2014B,0.16816666666666663,1.1451368724897806,17,0.5982539682539683
ukzn_ISTN3ND_2018,oulad_FFF_2014J,0.13186222692036642,1.166751232801538,21,0.5931591664149803
ukzn_ISTN3ND_2018,ku_Accountancy_1819,0.09796099290780147,0.4401719104815532,5,0.4616261398176292
ukzn_ISTN3ND_2018,ku_Globaleconom_1819,0.04158254822790486,0.12029383156253641,3,0.23775609391356362
ukzn_ISTN3ND_2018,ku_Accountancy_1920,0.07810283687943265,0.5125935728818813,5,0.5265366430260047
ukzn_ISTN3ND_2018,ku_Globaleconom_1920,0.15060572687224671,0.7527837786953495,3,0.49947993147332365
ukzn_ISTN3ND_2018,ku_Accountancy_2021,0.09707814661134162,1.0987541537064267,5,0.6445778172956597
ukzn_ISTN3ND_2018,ku_Globaleconom_2021,0.09073383084577114,0.7857840387982749,3,0.5673122482823975
ukzn_ISTN3ND_2018,ukzn_ISTN101_2019,0.22159090909090917,0.5320221247202073,15,0.5340007215007214
